id,occupation,gender,fame,birthyear
31387,performer,female,star,C
31383,creator,male,star,C
40651,creator,male,star,D
14615,politics,male,star,C
31414,performer,female,star,B
16894,performer,male,star,C
32501,performer,female,star,B
20053,creator,male,star,B
29522,performer,male,star,D
3890,manager,male,star,C
39182,performer,male,star,D
44265,sports,male,star,B
30181,sports,male,star,C
17030,performer,male,star,D
34644,performer,female,star,C
45025,politics,female,star,E
19686,creator,female,star,D
31235,creator,female,star,B
6939,performer,female,star,D
34307,sports,male,star,B
22204,politics,male,star,D
25599,creator,male,star,E
11890,sports,male,star,B
47815,politics,male,star,D
15682,sports,male,star,D
852,sports,male,star,B
4228,creator,male,star,D
26955,performer,male,star,C
47398,creator,male,star,C
46882,creator,male,star,C
4437,performer,male,star,B
45493,performer,female,star,C
37284,sports,male,star,B
71,politics,male,star,E
23295,sports,male,star,C
21491,professional,female,star,C
10466,sports,male,star,B
45429,performer,male,star,D
1266,sports,male,star,B
2147,sports,male,star,B
287,sports,male,star,C
10595,creator,male,star,D
27500,performer,male,star,C
43591,sports,male,star,D
12819,creator,male,star,E
20803,sports,male,star,D
14756,sports,male,star,C
21373,sports,male,star,B
13122,performer,male,star,C
36187,creator,male,star,C
30895,performer,female,star,B
43731,sports,male,star,B
32828,performer,female,star,B
44177,politics,male,star,D
17322,politics,male,star,C
47175,sports,male,star,B
41147,performer,female,star,B
36519,performer,male,star,C
9859,performer,female,star,B
37403,performer,male,star,C
20717,sports,male,star,C
41069,performer,male,star,C
39172,sports,male,star,C
43714,manager,male,star,E
33670,performer,male,star,D
3247,creator,male,star,B
45808,performer,female,star,A
46022,performer,male,star,B
37503,sports,male,star,B
42429,creator,male,star,E
37605,sports,male,star,C
26483,performer,male,star,E
10376,creator,male,star,D
44320,creator,male,star,C
27096,science,male,star,C
7427,sports,male,star,B
2783,performer,male,star,D
26459,sports,male,star,B
45853,performer,female,star,B
18808,creator,male,star,D
46591,sports,female,star,B
43513,performer,female,star,C
11522,sports,female,star,E
3340,creator,male,star,D
32271,creator,male,star,B
15977,politics,male,star,C
43896,performer,female,star,B
25794,performer,female,star,B
7689,sports,female,star,D
21874,creator,male,star,D
44739,politics,female,star,E
46640,creator,male,star,C
19027,politics,male,star,E
1603,sports,male,star,C
37154,sports,male,star,C
37997,science,male,star,D
33809,creator,female,star,C
43955,creator,male,star,C
39783,politics,male,star,E
4855,science,female,star,C
27935,performer,female,star,C
37300,sports,male,star,B
47382,sports,female,star,B
42256,performer,female,star,B
17238,performer,female,star,D
8429,creator,male,star,D
32808,sports,male,star,C
44289,sports,male,star,B
37490,politics,female,star,D
47440,performer,male,star,E
40155,creator,male,star,B
34047,creator,male,star,E
36497,politics,male,star,E
42894,creator,male,star,C
14212,sports,male,star,C
4205,manager,male,star,D
1274,performer,male,star,A
8513,politics,male,star,D
7941,creator,female,star,C
31862,sports,female,star,B
36727,sports,male,star,A
23592,sports,male,star,B
3623,sports,male,star,C
915,sports,male,star,E
28853,sports,male,star,B
24717,performer,female,star,C
712,science,male,star,D
22602,sports,female,star,D
1521,performer,male,star,B
5031,performer,female,star,B
8822,performer,male,star,B
19753,creator,male,star,C
16104,creator,female,star,D
586,sports,male,star,C
20705,performer,male,star,C
16913,sports,male,star,C
43132,sports,male,star,D
45655,creator,male,star,C
2419,sports,male,star,B
43576,creator,female,star,C
44184,performer,female,star,C
35000,performer,female,star,D
18620,performer,female,star,B
3931,sports,male,star,C
10977,performer,male,star,B
41980,creator,male,star,B
13441,creator,male,star,D
40149,sports,female,star,B
37247,creator,male,star,E
26418,creator,male,star,D
25731,science,male,star,D
4742,creator,male,star,E
27510,sports,male,star,B
3038,sports,male,star,B
6313,creator,male,star,C
29190,sports,male,star,B
34410,performer,male,star,B
3719,performer,male,star,C
21032,performer,female,star,B
19402,performer,female,star,C
9942,politics,female,star,C
44006,sports,male,star,D
9654,sports,male,star,C
15318,performer,male,star,C
22417,sports,male,star,C
311,creator,female,star,C
195,science,male,star,D
44101,sports,male,star,C
39819,sports,male,star,B
45280,sports,male,star,D
22637,sports,male,star,D
18466,sports,male,star,C
28230,performer,male,star,B
18515,sports,male,star,C
3873,sports,male,star,B
41806,sports,male,star,B
20875,sports,male,star,B
19296,creator,female,star,C
9240,sports,male,star,B
25404,creator,male,star,C
13888,sports,female,star,B
29276,politics,female,star,E
47818,sports,male,star,B
38594,performer,male,star,C
26181,performer,female,star,B
7220,performer,female,star,B
31675,sports,male,star,C
37012,creator,male,star,E
16777,performer,male,star,B
13856,performer,male,star,C
12423,sports,male,star,B
10355,sports,male,star,B
24633,creator,male,star,E
2391,performer,male,star,C
36065,creator,female,star,B
15254,creator,female,star,C
13216,creator,male,star,B
37708,sports,male,star,B
15831,performer,female,star,D
1013,politics,female,star,D
29338,sports,male,star,C
40892,sports,male,star,B
41177,creator,male,star,C
19156,sports,male,star,C
16939,creator,male,star,C
1234,sports,male,star,D
23234,sports,female,star,B
11503,sports,male,star,C
29432,sports,male,star,C
22614,professional,male,star,D
30466,sports,male,star,B
28196,performer,female,star,B
22997,creator,male,star,E
1419,performer,female,star,B
36266,performer,female,star,C
11248,performer,male,star,C
10885,performer,female,star,C
15129,performer,female,star,D
31777,politics,male,star,C
36938,sports,male,star,C
43550,sports,male,star,C
32029,science,male,star,C
11639,performer,female,star,D
14710,performer,male,star,B
39677,creator,female,star,C
36870,performer,female,star,C
20549,performer,male,star,E
2393,creator,male,star,C
32292,sports,male,star,B
45630,creator,female,star,D
45128,sports,male,star,B
44652,performer,male,star,C
13556,performer,male,star,D
12221,sports,male,star,B
10061,sports,male,star,C
42745,sports,male,star,B
47198,performer,female,star,C
8939,performer,male,star,B
16837,politics,male,star,D
25248,performer,female,star,D
24504,performer,female,star,C
32689,creator,male,star,C
46049,performer,female,star,B
43443,performer,female,star,B
21592,creator,female,star,D
9189,creator,female,star,E
26420,performer,male,star,C
15521,sports,male,star,B
17896,sports,male,star,B
32946,performer,male,star,E
12276,politics,male,star,C
20739,creator,male,star,C
7674,creator,male,star,C
39452,performer,female,star,B
38100,creator,male,star,D
13289,politics,male,star,E
38411,performer,female,star,B
15998,performer,female,star,C
14666,creator,male,star,C
18344,sports,male,star,B
928,performer,male,star,A
2722,creator,male,star,E
18896,sports,male,star,E
41717,performer,male,star,C
31353,politics,female,star,B
47129,performer,male,star,D
32992,performer,female,star,E
32322,creator,male,star,D
28473,politics,male,star,D
6562,professional,female,star,D
36358,sports,male,star,B
46703,performer,female,star,D
14391,performer,male,star,C
20301,sports,male,star,B
2970,sports,male,star,C
19510,professional,male,star,D
47714,performer,male,star,C
35422,performer,male,star,C
24684,sports,male,star,C
4940,creator,male,star,D
40337,performer,female,star,C
26240,performer,female,star,B
7132,performer,female,star,D
19602,creator,female,star,D
27980,sports,male,star,C
37253,sports,male,star,B
21160,politics,male,star,B
33241,sports,male,star,C
31694,manager,female,star,C
43907,creator,male,star,C
41654,sports,male,star,B
4727,manager,male,star,D
3591,performer,male,star,C
35651,sports,male,star,B
16905,performer,male,star,D
30055,performer,male,star,E
11508,manager,female,star,C
31225,creator,male,star,E
31298,performer,male,star,E
377,sports,male,star,B
15607,sports,female,star,C
47013,performer,male,star,A
24578,sports,male,star,D
33152,sports,male,star,B
37173,politics,male,star,C
35263,sports,male,star,C
38027,performer,male,star,E
42046,performer,female,star,E
23804,politics,male,star,E
5976,performer,female,star,D
36150,creator,male,star,C
10431,creator,female,star,C
42902,performer,male,star,B
27557,performer,female,star,D
18728,sports,male,star,C
13541,performer,male,star,C
43315,science,male,star,C
11055,sports,male,star,B
23126,sports,male,star,B
33630,performer,female,star,A
25538,sports,male,star,B
24609,sports,male,star,B
11242,sports,male,star,C
12909,performer,male,star,B
30954,performer,female,star,C
29983,sports,male,star,B
9088,creator,male,star,C
36302,creator,male,star,C
30431,creator,male,star,D
3562,creator,male,star,C
27577,performer,male,star,D
16319,creator,female,star,D
22954,sports,male,star,E
9998,manager,male,star,C
37212,performer,female,star,B
27423,sports,male,star,C
21046,sports,male,star,C
45620,performer,female,star,C
29491,sports,male,star,B
31542,sports,male,star,C
12341,sports,male,star,B
41797,sports,male,star,C
3552,sports,male,star,E
23265,creator,female,star,D
3285,creator,male,star,C
27535,performer,male,star,B
21457,performer,female,star,C
16910,professional,male,star,C
21426,sports,male,star,E
35925,sports,male,star,C
25442,performer,male,star,C
22275,manager,nonbinary,star,C
16352,performer,female,star,C
44132,sports,male,star,C
31413,sports,female,star,B
27358,politics,female,star,D
30397,sports,male,star,B
9973,politics,male,star,D
31463,sports,male,star,C
18627,sports,male,star,B
25905,creator,male,star,A
38245,sports,male,star,C
9018,sports,male,star,C
4017,sports,male,star,B
13040,performer,male,star,D
14909,sports,male,star,C
31106,performer,female,star,B
39863,performer,male,star,C
10632,performer,female,star,B
27493,sports,male,star,B
42355,sports,male,star,B
46909,creator,male,star,E
36806,sports,male,star,B
2725,sports,male,star,B
31742,creator,male,star,D
46484,sports,male,star,C
29765,performer,male,star,B
44584,creator,female,star,D
34946,performer,male,star,C
29807,performer,male,star,B
12775,manager,male,star,E
16768,sports,male,star,B
47858,performer,male,star,B
7455,creator,male,star,C
26144,sports,male,star,B
2197,creator,male,star,C
27969,sports,female,star,C
29117,sports,male,star,B
23327,performer,male,star,D
3751,performer,female,star,B
6911,performer,female,star,D
48278,sports,male,star,D
32325,sports,male,star,B
16390,manager,male,star,C
28426,sports,male,star,C
32967,creator,female,star,D
120,sports,male,star,B
46520,performer,male,star,C
24634,politics,male,star,C
7307,science,male,star,D
45215,creator,male,star,D
44602,sports,male,star,E
8620,politics,male,star,D
47340,politics,male,star,E
29216,sports,male,star,C
30090,performer,male,star,C
38072,creator,male,star,E
38458,sports,male,star,C
23840,sports,male,star,B
3083,sports,male,star,C
34255,performer,female,star,D
21798,performer,male,star,E
16407,creator,female,star,C
42582,performer,female,star,B
9916,sports,male,star,B
20314,performer,male,star,D
313,sports,male,star,B
39397,sports,male,star,B
17966,science,male,star,D
46816,performer,male,star,C
36570,performer,male,star,D
14348,performer,female,star,C
47306,creator,male,star,E
36678,sports,male,star,B
45632,sports,male,star,D
5657,creator,male,star,C
13570,manager,female,star,D
10164,performer,male,star,C
39360,performer,female,star,C
21195,manager,male,star,E
43845,performer,female,star,B
17761,sports,male,star,B
2577,sports,male,star,B
18114,performer,male,star,D
19597,performer,male,star,C
20381,sports,male,star,B
43742,sports,male,star,C
31570,creator,female,star,D
33854,sports,male,star,B
4822,performer,male,star,B
46436,performer,female,star,B
46004,sports,male,star,B
38076,sports,male,star,C
46195,performer,male,star,C
9671,sports,male,star,C
46980,performer,female,star,C
27404,sports,male,star,C
448,sports,male,star,C
24237,performer,male,star,C
8008,sports,male,star,C
38817,performer,female,star,B
31620,creator,male,star,C
19474,sports,female,star,B
705,science,female,star,B
9364,sports,male,star,B
4697,creator,male,star,C
10784,sports,male,star,C
22299,politics,male,star,D
34507,creator,male,star,D
19314,sports,male,star,B
32451,sports,male,star,D
5674,creator,male,star,C
20011,performer,female,star,B
14907,sports,male,star,C
14819,sports,male,star,B
47154,politics,male,star,E
22979,science,male,star,E
725,sports,male,star,B
2410,creator,male,star,D
24858,performer,male,star,C
635,performer,male,star,C
22864,creator,male,star,E
46053,performer,female,star,C
12960,performer,male,star,C
38730,performer,female,star,D
30517,creator,male,star,C
43720,performer,male,star,C
13207,sports,male,star,B
35722,creator,female,star,D
47462,performer,male,star,E
34068,performer,female,star,C
38808,sports,female,star,C
45781,sports,male,star,B
343,creator,female,star,D
42487,sports,male,star,B
21417,sports,male,star,B
44976,sports,male,star,E
35413,sports,male,star,D
11464,performer,male,star,B
35094,performer,male,star,D
45888,science,male,star,D
46426,sports,male,star,B
38886,sports,male,star,C
24158,sports,female,star,B
47888,performer,female,star,D
31020,performer,female,star,B
25648,creator,male,star,E
1077,sports,male,star,C
13970,sports,male,star,B
23704,creator,female,star,B
22176,creator,male,star,E
45980,creator,female,star,D
38035,sports,male,star,B
23698,creator,female,star,C
18830,sports,male,star,C
45311,science,female,star,B
28017,creator,female,star,C
18729,performer,male,star,D
45052,professional,male,star,C
43237,creator,male,star,D
7081,creator,male,star,E
36478,performer,female,star,C
29464,performer,male,star,B
31147,sports,male,star,C
23524,sports,female,star,B
14559,performer,male,star,B
48280,politics,male,star,D
871,manager,male,star,C
39190,sports,male,star,C
11408,performer,female,star,B
24261,sports,male,star,B
25995,sports,male,star,B
21201,creator,male,star,B
39976,creator,male,star,C
23342,manager,male,star,E
26956,performer,female,star,B
33955,politics,male,star,E
30193,performer,female,star,C
15538,performer,male,star,B
25209,creator,male,star,B
9487,politics,female,star,D
32884,performer,male,star,C
11492,sports,male,star,B
21685,sports,male,star,B
47681,performer,male,star,D
9204,performer,female,star,C
8686,sports,male,star,B
39032,performer,male,star,B
25335,creator,female,star,C
33332,professional,male,star,C
19853,sports,male,star,C
31839,performer,male,star,C
31300,creator,male,star,C
31668,sports,male,star,C
44759,sports,male,star,B
5483,creator,male,star,E
4222,sports,male,star,C
2479,performer,female,star,B
20241,sports,male,star,B
43317,sports,male,star,B
14485,sports,male,star,D
26311,performer,female,star,E
10026,sports,female,star,B
26212,creator,male,star,B
11554,professional,male,star,C
39095,sports,male,star,B
19446,sports,female,star,B
36339,creator,male,star,C
28557,sports,male,star,B
40978,politics,female,star,D
25609,performer,female,star,E
28583,performer,male,star,C
27565,performer,female,star,C
30677,creator,male,star,D
47123,performer,female,star,B
29273,science,male,star,C
305,sports,male,star,C
9095,sports,male,star,C
30119,creator,male,star,D
37931,sports,male,star,B
32042,creator,female,star,C
37128,performer,male,star,C
26920,sports,male,star,B
2546,sports,male,star,B
28383,performer,female,star,C
20680,performer,female,star,C
37479,sports,male,star,B
14314,sports,female,star,C
19176,performer,male,star,D
10530,performer,male,star,C
16366,creator,male,star,D
31550,sports,male,star,C
22546,professional,male,star,B
30928,sports,male,star,B
4738,creator,female,star,C
38445,performer,male,star,B
47956,creator,male,star,C
26872,sports,male,star,C
20283,performer,female,star,B
40101,science,male,star,D
23365,creator,male,star,D
48165,performer,female,star,B
1224,sports,male,star,C
8554,performer,female,star,C
32521,sports,male,star,D
47810,performer,female,star,C
3147,sports,male,star,C
36965,sports,male,star,B
16740,sports,female,star,B
46754,performer,male,star,D
45718,manager,male,star,D
44328,sports,male,star,B
43575,performer,male,star,B
25400,creator,female,star,B
33366,creator,male,star,C
17011,creator,male,star,C
30745,performer,female,star,B
7680,sports,male,star,B
12521,performer,female,star,B
17062,performer,male,star,C
13176,politics,male,star,D
17756,sports,female,star,C
7504,sports,male,star,C
13155,sports,male,star,B
6474,performer,female,star,E
42451,creator,female,star,D
18137,performer,male,star,C
24115,sports,female,star,B
11886,science,male,star,C
34959,sports,male,star,B
42509,sports,female,star,B
27184,sports,male,star,C
47699,sports,male,star,C
46470,performer,male,star,C
11674,performer,male,star,C
45451,performer,male,star,E
46711,sports,male,star,C
47830,performer,female,star,B
16853,performer,female,star,B
28333,creator,female,star,C
38984,performer,male,star,C
10491,performer,male,star,D
9215,performer,male,star,B
33795,creator,female,star,C
44364,sports,male,star,C
8888,performer,male,star,B
27067,sports,male,star,C
44924,performer,female,star,D
46129,sports,male,star,C
42747,sports,male,star,C
8142,performer,male,star,D
37285,sports,male,star,B
46193,sports,male,star,B
6426,sports,female,star,B
10705,sports,male,star,B
22786,sports,male,star,B
6178,performer,female,star,C
2921,performer,female,star,B
24856,sports,male,star,B
38070,sports,male,star,B
26326,sports,female,star,B
42574,creator,male,star,B
22595,performer,female,star,C
2815,sports,male,star,B
48251,sports,male,star,C
28902,creator,male,star,C
42524,creator,male,star,C
38562,performer,female,star,D
18134,performer,male,star,C
26995,sports,female,star,B
9731,politics,female,star,C
10588,politics,male,star,E
29935,creator,male,star,D
4023,performer,male,star,C
14719,performer,male,star,D
6482,sports,male,star,C
43547,politics,female,star,D
31568,science,male,star,C
20763,politics,female,star,D
25175,sports,male,star,B
25450,performer,female,star,D
25177,performer,female,star,B
675,sports,male,star,C
2553,sports,male,star,B
29248,sports,male,star,E
21372,creator,male,star,E
39840,performer,female,star,B
6048,politics,male,star,D
42901,sports,male,star,B
7608,creator,male,star,C
4953,sports,male,star,B
46445,performer,female,star,D
39948,politics,female,star,C
36295,performer,male,star,C
27692,creator,female,star,D
38551,manager,male,star,D
38399,professional,female,star,C
10834,sports,male,star,B
30132,sports,male,star,B
1450,science,male,star,E
1701,sports,male,star,B
19581,performer,male,star,D
21969,creator,male,star,C
41573,performer,female,star,C
16037,sports,male,star,D
26520,sports,male,star,B
32044,sports,male,star,B
33647,sports,male,star,B
40240,professional,male,star,C
27186,performer,female,star,B
44412,performer,male,star,D
40684,sports,male,star,C
28911,performer,female,star,C
5557,sports,male,star,B
40946,sports,male,star,B
828,sports,female,star,B
20947,creator,female,star,D
39485,politics,female,star,D
38983,sports,male,star,C
3025,performer,male,star,E
18499,sports,female,star,B
22927,sports,male,star,B
1103,sports,male,star,B
35831,manager,male,star,C
35483,politics,male,star,D
34450,performer,male,star,C
34083,creator,male,star,C
29921,sports,male,star,C
20874,creator,male,star,C
33240,performer,male,star,C
20152,sports,male,star,C
10425,politics,female,star,C
36087,politics,male,star,E
46310,manager,male,star,C
31731,performer,male,star,D
22597,performer,male,star,D
36895,professional,male,star,C
45442,performer,male,star,C
41792,performer,male,star,C
12344,sports,male,star,B
44492,sports,male,star,C
25690,manager,male,star,C
36947,performer,female,star,C
10107,sports,male,star,B
11803,performer,female,star,D
32658,creator,male,star,A
4048,politics,female,star,C
13287,creator,male,star,C
15535,sports,male,star,B
11478,sports,male,star,B
45940,creator,female,star,E
41775,performer,male,star,C
27761,performer,male,star,C
13283,creator,male,star,B
12417,sports,female,star,B
24879,sports,male,star,B
4532,creator,male,star,C
20756,performer,female,star,D
14280,sports,male,star,B
32344,creator,male,star,C
34896,creator,male,star,D
22256,performer,female,star,B
29795,sports,male,star,B
32089,performer,male,star,A
5486,performer,male,star,C
13608,performer,female,star,C
24157,performer,male,star,B
27810,creator,male,star,C
43514,politics,female,star,C
46197,performer,female,star,C
22495,performer,female,star,B
10559,performer,male,star,C
1948,creator,male,star,C
13154,creator,female,star,C
37045,sports,female,star,C
42979,performer,male,star,C
42844,politics,male,star,C
47554,performer,male,star,C
52,sports,male,star,B
16300,sports,male,star,B
40427,sports,male,star,B
5490,creator,male,star,C
13472,sports,male,star,B
4329,creator,male,star,C
48162,creator,male,star,C
1707,performer,male,star,D
16746,sports,male,star,B
7449,performer,female,star,D
1362,sports,female,star,C
18468,sports,male,star,B
16529,sports,male,star,B
29734,performer,female,star,D
17746,sports,male,star,C
30447,sports,male,star,C
36189,performer,male,star,C
15570,sports,male,star,C
44069,sports,male,star,B
21506,sports,male,star,B
11009,performer,female,star,A
625,sports,male,star,B
11491,sports,male,star,C
43078,sports,male,star,B
28095,professional,female,star,B
44272,sports,male,star,B
19454,manager,male,star,C
1864,performer,female,star,C
9316,performer,female,star,B
10813,sports,male,star,C
28317,sports,male,star,B
41243,creator,male,star,D
18778,performer,male,star,C
2414,creator,female,star,C
8747,creator,male,star,D
14607,sports,male,star,C
15168,sports,female,star,B
46796,sports,male,star,B
28163,performer,male,star,B
41943,science,female,star,E
21679,performer,male,star,C
8457,sports,male,star,C
20467,performer,male,star,B
31426,sports,male,star,E
45674,performer,male,star,C
34428,politics,male,star,D
13089,sports,male,star,B
47261,science,female,star,C
18705,creator,female,star,C
14097,sports,male,star,B
27674,sports,male,star,B
44844,sports,male,star,C
17703,politics,male,star,D
11101,sports,male,star,C
30109,creator,male,star,C
45879,sports,male,star,B
22760,sports,male,star,C
7008,performer,female,star,D
18301,manager,male,star,D
13303,sports,male,star,B
14465,manager,male,star,D
15136,sports,male,star,B
32625,creator,male,star,D
48002,manager,male,star,D
34558,sports,male,star,B
21410,sports,male,star,B
25603,politics,female,star,D
33568,performer,female,star,B
47197,sports,male,star,B
32710,performer,male,star,C
29468,performer,female,star,E
22024,sports,male,star,B
48218,performer,female,star,C
40212,sports,male,star,B
37358,creator,male,star,C
37266,politics,male,star,C
9664,sports,male,star,D
27800,sports,male,star,B
9038,creator,male,star,E
27681,performer,female,star,B
27060,performer,female,star,D
22754,creator,female,star,D
45788,creator,male,star,C
3172,creator,male,star,A
3794,sports,female,star,C
26455,sports,male,star,E
19880,performer,female,star,B
34630,performer,male,star,D
12189,sports,male,star,D
14935,sports,male,star,B
286,professional,male,star,A
34281,creator,female,star,D
15059,sports,male,star,B
38526,performer,female,star,C
30354,sports,female,star,B
14529,performer,female,star,D
45323,sports,male,star,D
10461,creator,male,star,D
15164,sports,male,star,B
29413,sports,male,star,B
25430,sports,male,star,C
25320,sports,male,star,B
10896,sports,male,star,C
22459,creator,male,star,C
7749,sports,male,star,B
6231,performer,female,star,C
43058,creator,male,star,C
6107,performer,male,star,C
9301,performer,female,star,C
13920,performer,female,star,C
1782,creator,male,star,A
33710,sports,male,star,B
11789,sports,male,star,B
13302,sports,male,star,B
28052,sports,female,star,C
17339,sports,male,star,D
8616,sports,male,star,B
6468,sports,male,star,B
43070,performer,male,star,D
41626,performer,male,star,C
29579,performer,male,star,C
39759,politics,male,star,C
21352,sports,male,star,B
23030,creator,male,star,D
39129,performer,female,star,A
12339,creator,female,star,E
27321,science,male,star,C
1297,sports,male,star,B
12585,sports,female,star,B
40597,science,male,star,C
12688,manager,male,star,C
29043,sports,male,star,B
14211,performer,female,star,B
34968,sports,female,star,D
20710,professional,male,star,D
38640,sports,male,star,B
26786,sports,male,star,C
25455,performer,female,star,E
12430,sports,male,star,C
39679,performer,male,star,C
10842,politics,male,star,D
31517,creator,female,star,D
6324,performer,male,star,C
39763,performer,male,star,C
38686,sports,female,star,C
39257,creator,male,star,D
15814,performer,female,star,B
15899,creator,female,star,E
34553,creator,female,star,D
23010,professional,male,star,A
23875,performer,male,star,C
37928,politics,female,star,C
18154,sports,female,star,B
20062,sports,male,star,C
36168,creator,male,star,D
9122,performer,male,star,C
32973,sports,male,star,D
7152,politics,female,star,C
46964,professional,male,star,C
7893,sports,male,star,D
36578,performer,male,star,C
32140,performer,female,star,D
18547,politics,male,star,D
37951,creator,male,star,C
35092,creator,female,star,C
39395,performer,male,star,B
28319,performer,female,star,B
15768,performer,male,star,C
42698,sports,male,star,C
29937,creator,male,star,D
9988,sports,male,star,C
24645,creator,female,star,C
23942,sports,female,star,C
6743,sports,male,star,C
32062,performer,female,star,B
3698,creator,male,star,E
26427,creator,male,star,C
15887,politics,female,star,C
17200,creator,female,star,C
27826,creator,male,star,D
28279,performer,female,star,B
39121,sports,male,star,B
46667,sports,male,star,D
16333,sports,male,star,B
13778,creator,male,star,D
31795,sports,male,star,B
123,politics,male,star,C
15913,performer,female,star,B
22631,performer,male,star,B
23605,creator,male,star,C
16204,creator,male,star,D
46545,creator,male,star,D
7163,performer,female,star,B
42726,creator,female,star,D
41207,sports,male,star,C
7162,creator,male,star,D
44188,performer,male,star,C
6079,sports,male,star,B
18204,creator,female,star,C
39092,professional,female,star,C
15568,performer,male,star,C
44360,creator,female,star,C
23317,creator,male,star,C
9992,sports,male,star,C
8029,performer,female,star,E
7032,performer,female,star,C
13732,creator,male,star,C
12789,manager,male,star,E
59,sports,male,star,C
33059,performer,female,star,C
36861,sports,male,star,C
28935,sports,male,star,C
38723,performer,male,star,D
31529,performer,female,star,C
27378,sports,male,star,B
12654,sports,male,star,B
47988,science,male,star,E
39661,sports,male,star,B
5561,performer,male,star,D
42013,sports,male,star,B
6137,sports,male,star,B
21187,sports,male,star,B
40332,creator,male,star,E
20845,politics,female,star,D
37082,sports,female,star,C
45508,sports,male,star,C
34332,sports,male,star,B
7155,performer,male,star,D
29300,performer,female,star,E
28914,performer,male,star,B
26680,sports,male,star,C
8425,creator,male,star,D
17971,manager,male,star,E
8191,performer,female,star,C
34534,performer,male,star,D
32459,professional,male,star,E
15728,sports,male,star,C
31211,manager,female,star,C
10937,politics,male,star,E
37835,sports,male,star,C
14692,sports,male,star,B
8304,creator,male,star,D
30385,sports,male,star,B
38111,politics,male,star,E
38454,sports,male,star,B
8131,performer,female,star,C
2286,politics,male,star,C
9755,performer,female,star,C
43948,performer,male,star,D
7006,sports,male,star,C
23329,creator,male,star,B
5759,manager,male,star,C
16691,sports,male,star,B
33577,creator,female,star,C
46211,performer,female,star,C
11299,creator,male,star,D
37580,sports,male,star,B
42017,creator,female,star,C
33324,sports,male,star,B
8821,creator,female,star,C
2717,creator,male,star,D
5892,performer,female,star,C
38053,sports,female,star,B
38324,performer,female,star,C
2751,science,male,star,B
44220,creator,male,star,E
3921,performer,male,star,E
5498,sports,male,star,B
34329,sports,male,star,B
1585,performer,male,star,B
14106,performer,male,star,C
11232,performer,female,star,B
4901,performer,female,star,B
46848,sports,female,star,B
5380,creator,male,star,C
37565,creator,male,star,D
33920,science,female,star,D
9990,politics,male,star,D
34416,performer,male,star,C
29283,science,male,star,D
6396,sports,female,star,B
13675,science,male,star,A
27794,sports,male,star,B
22929,performer,male,star,C
23965,sports,male,star,B
25852,science,male,star,D
31953,sports,male,star,D
36857,politics,male,star,E
6245,sports,female,star,B
14145,manager,male,star,D
9822,creator,female,star,C
4483,performer,female,star,C
18602,sports,male,star,D
31717,sports,male,star,B
20326,creator,male,star,B
29679,performer,female,star,B
39626,sports,male,star,B
42092,performer,female,star,B
36351,performer,female,star,C
3804,professional,female,star,D
4094,sports,male,star,B
28730,creator,male,star,D
44984,politics,male,star,E
4122,politics,male,star,C
10181,sports,male,star,B
47148,performer,female,star,C
30237,performer,female,star,C
27508,performer,female,star,B
17502,creator,female,star,C
36047,sports,male,star,B
13622,sports,male,star,B
643,creator,female,star,C
6844,performer,male,star,C
33692,performer,male,star,C
24396,sports,male,star,C
20752,science,male,star,D
11411,performer,male,star,B
29037,performer,female,star,C
32719,sports,male,star,C
46580,performer,male,star,D
16210,professional,male,star,C
9817,performer,female,star,C
43219,politics,male,star,C
28835,creator,male,star,C
30360,sports,male,star,C
3086,creator,female,star,C
34930,sports,female,star,B
5041,performer,male,star,B
41078,politics,female,star,E
22780,performer,male,star,C
45105,science,male,star,D
27434,creator,male,star,E
40519,sports,male,star,B
19376,sports,male,star,B
28588,performer,male,star,D
19809,sports,male,star,B
26205,performer,male,star,C
19669,performer,male,star,C
2208,politics,male,star,E
16470,performer,male,star,D
27579,sports,male,star,B
40300,creator,female,star,C
13806,sports,male,star,B
37639,performer,male,star,C
4136,sports,male,star,C
25601,sports,male,star,C
33461,sports,female,star,B
28949,performer,female,star,E
19072,sports,male,star,B
45350,performer,female,star,C
19932,politics,male,star,C
12656,sports,male,star,C
657,politics,male,star,D
3069,performer,male,star,C
22253,performer,female,star,B
42534,sports,female,star,C
17108,sports,male,star,C
24831,creator,female,star,B
28820,performer,female,star,D
23769,sports,male,star,B
37049,performer,female,star,C
3500,sports,male,star,C
35947,sports,female,star,B
13873,sports,male,star,B
1562,sports,male,star,B
32923,creator,female,star,C
35694,performer,male,star,C
6118,sports,male,star,C
3331,creator,male,star,B
46799,sports,male,star,B
22062,performer,female,star,C
36677,sports,male,star,C
4233,performer,female,star,C
2985,science,male,star,C
7049,manager,male,star,D
39015,performer,male,star,C
41834,performer,male,star,D
33656,creator,male,star,C
36499,performer,female,star,C
30644,creator,male,star,C
1872,creator,male,star,D
17928,performer,female,star,B
26197,performer,male,star,C
34786,performer,male,star,C
21960,creator,female,star,C
2938,creator,male,star,E
9370,performer,male,star,D
39773,sports,male,star,C
38082,performer,female,star,C
198,creator,male,star,C
2248,performer,male,star,D
9396,creator,male,star,B
39022,politics,male,star,D
31036,sports,male,star,C
37939,sports,male,star,D
24498,sports,male,star,C
44674,performer,female,star,C
43669,creator,male,star,B
36852,performer,male,star,E
29708,sports,male,star,C
23144,politics,male,star,E
27602,politics,male,star,D
